variant,runs,mean_tseq,mean_tpar,mean_speedup,median_speedup,std_speedup,iqr_speedup,mean_eff,median_eff
cyclic,24,3.467577875,0.8280095833333333,4.894085487951993,4.454149840088691,1.614579292640311,1.8889296748286837,0.6117606859939991,0.5567687300110864
dynamic,72,3.467577875,1.0638625138888889,3.5321914058891277,3.2867521925895566,0.8487185983088794,0.934525643182043,0.44152392573614097,0.4108440240736946
dynamic_adaptive,72,3.467577875,0.9413015,3.919992046076805,3.8562364539591965,0.8651854768033796,0.8338703155504215,0.48999900575960065,0.48202955674489956
naive,24,3.467577875,0.47242075,1057.2794903834008,694.5956576991783,1323.8941349526415,1402.5480335711031,132.1599362979251,86.82445721239729
permuted,72,3.467577875,0.6822173333333333,81.77411670937317,35.52849816789592,126.65885514432613,93.24571641344099,10.221764588671647,4.44106227098699
